2025-05-26 11:27:54 - VERBOSE | User is editing C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0003\Series0002_SAG T1 SE\Image (0001).dcm
2025-05-26 11:28:06 - VERBOSE | User has canceled the edit
2025-05-26 11:28:06 - VERBOSE | User is editing C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0003\Series0002_SAG T1 SE\Image (0001).dcm
2025-05-26 11:29:25 - VERBOSE | User changes the BIDS data type from 'extra_data' to 'anat' for [DICOM/anat] C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0003\Series0002_SAG T1 SE\Image (0001).dcm
2025-05-26 11:31:18 - VERBOSE | User sets bids['acq'] from 'SAGT1SE' to '' for [DICOM/anat] C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0003\Series0002_SAG T1 SE\Image (0001).dcm
2025-05-26 11:34:11 - VERBOSE | User approves the edit
2025-05-26 11:34:19 - VERBOSE | User is editing C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0001\Series0001_FLAIR_SAG_3D\Image (0001).dcm
2025-05-26 11:34:22 - VERBOSE | User has canceled the edit
2025-05-26 11:34:24 - VERBOSE | User is editing C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0004\Series601015_AX T2\Image (0001).dcm
2025-05-26 11:34:26 - VERBOSE | User changes the BIDS data type from 'extra_data' to 'anat' for [DICOM/anat] C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0004\Series601015_AX T2\Image (0001).dcm
2025-05-26 11:36:30 - VERBOSE | User changes the BIDS suffix from 'T1w' to 'T2w' for [DICOM/anat] C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0004\Series601015_AX T2\Image (0001).dcm
2025-05-26 11:36:35 - VERBOSE | User sets bids['acq'] from 'AXT2' to '' for [DICOM/anat] C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0004\Series601015_AX T2\Image (0001).dcm
2025-05-26 11:36:40 - VERBOSE | User approves the edit
2025-05-26 11:36:43 - VERBOSE | User is editing C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0005\Series1001015_T2 COR\Image (0001).dcm
2025-05-26 11:38:19 - VERBOSE | User changes the BIDS data type from 'extra_data' to 'anat' for [DICOM/anat] C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0005\Series1001015_T2 COR\Image (0001).dcm
2025-05-26 11:38:37 - VERBOSE | User changes the BIDS suffix from 'T1w' to 'T2w' for [DICOM/anat] C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0005\Series1001015_T2 COR\Image (0001).dcm
2025-05-26 11:38:41 - VERBOSE | User approves the edit
2025-05-26 11:38:51 - INFO | Checking the bidsmap run-items:
2025-05-26 11:38:51 - SUCCESS | All run-items in the bidsmap are valid
2025-05-26 11:38:51 - INFO | Saving bidsmap in: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\BIDS\code\bidscoin\bidsmap.yaml
2025-05-26 11:39:51 - INFO | -------------- FINISHED! -------------------
2025-05-26 11:39:51 - INFO | 
2025-05-26 11:39:51 - SUCCESS | No BIDScoin errors or warnings were reported
2025-05-26 11:39:51 - INFO | 
2025-05-26 11:39:51 - INFO | For the complete log see: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\BIDS\code\bidscoin\bidsmapper.log
NB: That folder may contain privacy sensitive information, e.g. pathnames in logfiles and provenance data samples
2025-05-26 11:40:20 - INFO | 
2025-05-26 11:40:20 - INFO | -------------- START BIDSmapper ------------
2025-05-26 11:40:20 - INFO | >>> bidsmapper sourcefolder=C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw bidsfolder=C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\BIDS bidsmap=bidsmap.yaml template=C:\Users\USUARIO\.bidscoin\4.6.1\templates\bidsmap_dccn.yaml plugins=[] subprefix=None sesprefix=None store=False force=False
2025-05-26 11:40:20 - INFO | Reading: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\BIDS\code\bidscoin\bidsmap.yaml
2025-05-26 11:40:21 - INFO | Checking the bidsmap run-items:
2025-05-26 11:40:21 - SUCCESS | All run-items in the bidsmap are valid
